step,wallclock_seconds,split,layer,mean_l2_norm
860,139.808158942,train,3,28.0382080078125
870,141.337033334,train,0,21.333410263061523
870,141.337033334,train,1,20.972333908081055
870,141.337033334,train,2,20.979339599609375
870,141.337033334,train,3,28.06183624267578
880,142.866173949,train,0,21.32176971435547
880,142.866173949,train,1,20.95553207397461
880,142.866173949,train,2,20.9620361328125
880,142.866173949,train,3,28.07489013671875
890,144.394803853,train,0,21.305824279785156
890,144.394803853,train,1,20.939956665039062
890,144.394803853,train,2,20.944141387939453
890,144.394803853,train,3,28.104766845703125
900,145.92329920900002,train,0,21.29208755493164
900,145.92329920900002,train,1,20.91832160949707
900,145.92329920900002,train,2,20.92200469970703
900,145.92329920900002,train,3,28.131324768066406
900,145.98316198400002,valid,0,21.290302276611328
900,145.98316198400002,valid,1,20.91543960571289
900,145.98316198400002,valid,2,20.919092178344727
900,145.98316198400002,valid,3,28.13235855102539
910,147.512877049,train,0,21.275239944458008
910,147.512877049,train,1,20.89925193786621
910,147.512877049,train,2,20.903718948364258
910,147.512877049,train,3,28.15186309814453
920,149.04123295800002,train,0,21.26068878173828
920,149.04123295800002,train,1,20.879941940307617
920,149.04123295800002,train,2,20.88702392578125
920,149.04123295800002,train,3,28.16600799560547
930,150.566238879,train,0,21.246524810791016
930,150.566238879,train,1,20.860748291015625
930,150.566238879,train,2,20.87020492553711
930,150.566238879,train,3,28.184696197509766
940,152.09054493000002,train,0,21.23273468017578
940,152.09054493000002,train,1,20.845741271972656
940,152.09054493000002,train,2,20.85207748413086
940,152.09054493000002,train,3,28.209556579589844
950,153.619051842,train,0,21.220338821411133
950,153.619051842,train,1,20.82611083984375
950,153.619051842,train,2,20.832067489624023
950,153.619051842,train,3,28.23290252685547
960,155.14690898700002,train,0,21.20388412475586
960,155.14690898700002,train,1,20.80828857421875
960,155.14690898700002,train,2,20.816728591918945
960,155.14690898700002,train,3,28.252159118652344
970,156.675672948,train,0,21.191490173339844
970,156.675672948,train,1,20.78829574584961
970,156.675672948,train,2,20.796764373779297
970,156.675672948,train,3,28.267894744873047
980,158.20805970400002,train,0,21.176097869873047
980,158.20805970400002,train,1,20.77002716064453
980,158.20805970400002,train,2,20.77716827392578
980,158.20805970400002,train,3,28.284622192382812
990,159.740612473,train,0,21.16116714477539
990,159.740612473,train,1,20.750938415527344
990,159.740612473,train,2,20.761363983154297
990,159.740612473,train,3,28.30461883544922
1000,161.267899633,train,0,21.145702362060547
1000,161.267899633,train,1,20.732131958007812
1000,161.267899633,train,2,20.74310874938965
