step,wallclock_seconds,split,loss
3660,423.93043613,train,1.5678298473358154
3670,425.07737047,train,1.6563488245010376
3680,426.224013289,train,1.5631341934204102
3690,427.370524445,train,1.5189248323440552
3700,428.517318753,train,1.5560436248779297
3700,428.558288439,valid,1.5446898937225342
3710,429.70479774,train,1.5495996475219727
3720,430.851374152,train,1.5640699863433838
3730,431.997748516,train,1.535123348236084
3740,433.14451864800003,train,1.5552496910095215
3750,434.291369404,train,1.576831340789795
3760,435.43862648,train,1.5365545749664307
3770,436.585473884,train,1.5186705589294434
3780,437.733499626,train,1.5309553146362305
3790,438.88015895,train,1.552761197090149
3800,440.027427319,train,1.5427651405334473
3800,440.069264546,valid,1.583229660987854
3810,441.218374939,train,1.5470433235168457
3820,442.366896249,train,1.5631442070007324
3830,443.514350872,train,1.5852689743041992
3840,444.661550208,train,1.4871928691864014
3850,445.808915349,train,1.5155627727508545
3860,446.955043505,train,1.5631645917892456
3870,448.102093449,train,1.5713212490081787
3880,449.24870037200003,train,1.5472848415374756
3890,450.397565955,train,1.5901563167572021
3900,451.544218876,train,1.5410969257354736
3900,451.585063083,valid,1.5020923614501953
3910,452.731439021,train,1.4987143278121948
3920,453.878350274,train,1.5219104290008545
3930,455.024795749,train,1.529545545578003
3940,456.171856158,train,1.6038081645965576
3950,457.318467181,train,1.546565055847168
3960,458.465322901,train,1.5419859886169434
3970,459.611797354,train,1.6055372953414917
3980,460.758398974,train,1.5010309219360352
3990,461.904963664,train,1.5673799514770508
4000,463.051932292,train,1.5333354473114014
4000,463.092525873,valid,1.5358176231384277
4010,464.23871262800003,train,1.559511661529541
4020,465.386104547,train,1.562675952911377
4030,466.532598299,train,1.6097667217254639
4040,467.679108637,train,1.5018877983093262
4050,468.82916687200003,train,1.5134320259094238
4060,469.975211813,train,1.5739237070083618
4070,471.12148215,train,1.5441045761108398
4080,472.267872195,train,1.5304992198944092
4090,473.414588094,train,1.4894287586212158
4100,474.56114773,train,1.4691236019134521
4100,474.602246564,valid,1.584201693534851
4110,475.74926877,train,1.5336040258407593
4120,476.895730502,train,1.5474870204925537
4130,478.042443027,train,1.5543826818466187
4140,479.18888571,train,1.5427515506744385
4150,480.335612616,train,1.4848482608795166
4160,481.482088873,train,1.4818652868270874
4170,482.629356394,train,1.4603849649429321
4180,483.776811049,train,1.5506001710891724
4190,484.928622063,train,1.5401086807250977
4200,486.079032311,train,1.5414496660232544
4200,486.121623267,valid,1.5509130954742432
4210,487.268488502,train,1.5226945877075195
4220,488.41753016900003,train,1.5420187711715698
4230,489.565187193,train,1.5242323875427246
4240,490.71198773,train,1.4614527225494385
4250,491.858270595,train,1.520409345626831
4260,493.011484634,train,1.5367168188095093
4270,494.161916708,train,1.531461477279663
4280,495.308856554,train,1.5854122638702393
4290,496.456296215,train,1.5296189785003662
4300,497.603489361,train,1.5808305740356445
4300,497.644386717,valid,1.5239102840423584
4310,498.790870785,train,1.530604600906372
4320,499.938817522,train,1.4813330173492432
4330,501.087502244,train,1.5001566410064697
4340,502.234351709,train,1.527529001235962
4350,503.384152071,train,1.510319471359253
4360,504.536785662,train,1.5264328718185425
4370,505.687353967,train,1.4557523727416992
4380,506.835614099,train,1.510672688484192
4390,507.983862119,train,1.5007234811782837
4400,509.131824322,train,1.4912755489349365
4400,509.172683428,valid,1.5240061283111572
4410,510.31995433000003,train,1.547980546951294
4420,511.46658597100003,train,1.4885716438293457
4430,512.612964406,train,1.5248315334320068
4440,513.760186118,train,1.5267010927200317
4450,514.9063729369999,train,1.543931484222412
4460,516.05263896,train,1.5693073272705078
4470,517.2001427179999,train,1.4638848304748535
4480,518.3463343069999,train,1.524085283279419
4490,519.4927406769999,train,1.5058706998825073
4500,520.639506558,train,1.5026968717575073
4500,520.680490902,valid,1.4865961074829102
4510,521.827046484,train,1.5026378631591797
4520,522.973703175,train,1.5016460418701172
4530,524.120241516,train,1.522167444229126
4540,525.267026129,train,1.5257962942123413
4550,526.414605102,train,1.574629306793213
4560,527.562830764,train,1.5156713724136353
4570,528.7094316289999,train,1.5047444105148315
4580,529.8556761299999,train,1.5329906940460205
4590,531.00200994,train,1.5542640686035156
4600,532.148912273,train,1.5054101943969727
4600,532.189799378,valid,1.491475224494934
4610,533.3384861489999,train,1.5049054622650146
4620,534.4852293089999,train,1.536777377128601
4630,535.633372078,train,1.5120353698730469
4640,536.780833671,train,1.5457465648651123
4650,537.928330233,train,1.5492080450057983
4660,539.0749366519999,train,1.477719783782959
4670,540.2231570069999,train,1.5334428548812866
4680,541.370748155,train,1.517303705215454
4690,542.5185065009999,train,1.547269344329834
4700,543.6657594029999,train,1.5359532833099365
4700,543.706778777,valid,1.527397871017456
4710,544.853606971,train,1.5385452508926392
4720,545.9999641649999,train,1.4735990762710571
4730,547.146733208,train,1.509008765220642
4740,548.293632111,train,1.562096118927002
4750,549.4405384949999,train,1.5243892669677734
4760,550.5873555479999,train,1.4742488861083984
4770,551.7353893049999,train,1.5152232646942139
4780,552.88513294,train,1.5078387260437012
4790,554.0315812849999,train,1.5190038681030273
4800,555.178687997,train,1.5352274179458618
4800,555.2193157649999,valid,1.4970824718475342
4810,556.3661582899999,train,1.4848202466964722
4820,557.512365146,train,1.4942030906677246
4830,558.658457023,train,1.5409526824951172
4840,559.8047357859999,train,1.4969098567962646
4850,560.950924443,train,1.519545078277588
4860,562.097209693,train,1.487333059310913
4870,563.2445745929999,train,1.4900919198989868
4880,564.3908945769999,train,1.484957218170166
4890,565.537271573,train,1.4751150608062744
4900,566.6831718479999,train,1.4799563884735107
4900,566.7236327579999,valid,1.5480432510375977
4910,567.870094025,train,1.591516375541687
4920,569.0166918079999,train,1.4809280633926392
4930,570.1630459119999,train,1.541887879371643
4940,571.309588062,train,1.4879001379013062
4950,572.4556583719999,train,1.4684364795684814
4960,573.601715673,train,1.5182658433914185
4970,574.7476680599999,train,1.4518821239471436
4980,575.893846535,train,1.5039091110229492
4990,577.040351312,train,1.5176706314086914
